path,label,is_train,person
./datasets/MEAD/M023_front/contempt/level_3/026,1,1,8
./datasets/MEAD/M023_front/contempt/level_3/027,1,1,8
./datasets/MEAD/M023_front/contempt/level_3/028,1,1,8
./datasets/MEAD/M023_front/contempt/level_3/029,1,1,8
./datasets/MEAD/M023_front/contempt/level_3/030,1,1,8
./datasets/MEAD/M023_front/fear/level_1/001,3,1,8
./datasets/MEAD/M023_front/fear/level_1/002,3,1,8
./datasets/MEAD/M023_front/fear/level_1/003,3,1,8
./datasets/MEAD/M023_front/fear/level_1/004,3,1,8
./datasets/MEAD/M023_front/fear/level_1/005,3,1,8
./datasets/MEAD/M023_front/fear/level_1/012,3,1,8
./datasets/MEAD/M023_front/fear/level_1/013,3,1,8
./datasets/MEAD/M023_front/fear/level_1/014,3,1,8
./datasets/MEAD/M023_front/fear/level_1/015,3,1,8
./datasets/MEAD/M023_front/fear/level_1/016,3,1,8
./datasets/MEAD/M023_front/fear/level_1/017,3,1,8
./datasets/MEAD/M023_front/fear/level_1/018,3,1,8
./datasets/MEAD/M023_front/fear/level_1/019,3,1,8
./datasets/MEAD/M023_front/fear/level_1/020,3,1,8
./datasets/MEAD/M023_front/fear/level_1/021,3,1,8
./datasets/MEAD/M023_front/fear/level_1/022,3,1,8
./datasets/MEAD/M023_front/fear/level_1/023,3,1,8
./datasets/MEAD/M023_front/fear/level_1/024,3,1,8
./datasets/MEAD/M023_front/fear/level_1/025,3,1,8
./datasets/MEAD/M023_front/fear/level_1/026,3,1,8
./datasets/MEAD/M023_front/fear/level_1/027,3,1,8
./datasets/MEAD/M023_front/fear/level_1/028,3,1,8
./datasets/MEAD/M023_front/fear/level_1/029,3,1,8
./datasets/MEAD/M023_front/fear/level_1/030,3,1,8
./datasets/MEAD/M023_front/fear/level_2/001,3,1,8
./datasets/MEAD/M023_front/fear/level_2/002,3,1,8
./datasets/MEAD/M023_front/fear/level_2/003,3,1,8
./datasets/MEAD/M023_front/fear/level_2/004,3,1,8
./datasets/MEAD/M023_front/fear/level_2/005,3,1,8
./datasets/MEAD/M023_front/fear/level_2/012,3,1,8
./datasets/MEAD/M023_front/fear/level_2/013,3,1,8
./datasets/MEAD/M023_front/fear/level_2/014,3,1,8
./datasets/MEAD/M023_front/fear/level_2/015,3,1,8
./datasets/MEAD/M023_front/fear/level_2/016,3,1,8
./datasets/MEAD/M023_front/fear/level_2/017,3,1,8
./datasets/MEAD/M023_front/fear/level_2/018,3,1,8
./datasets/MEAD/M023_front/fear/level_2/019,3,1,8
./datasets/MEAD/M023_front/fear/level_2/020,3,1,8
./datasets/MEAD/M023_front/fear/level_2/021,3,1,8
./datasets/MEAD/M023_front/fear/level_2/022,3,1,8
./datasets/MEAD/M023_front/fear/level_2/023,3,1,8
./datasets/MEAD/M023_front/fear/level_2/024,3,1,8
./datasets/MEAD/M023_front/fear/level_2/025,3,1,8
./datasets/MEAD/M023_front/fear/level_2/026,3,1,8
./datasets/MEAD/M023_front/fear/level_2/027,3,1,8
./datasets/MEAD/M023_front/fear/level_2/028,3,1,8
./datasets/MEAD/M023_front/fear/level_2/029,3,1,8
./datasets/MEAD/M023_front/fear/level_2/030,3,1,8
./datasets/MEAD/M023_front/fear/level_3/001,3,1,8
./datasets/MEAD/M023_front/fear/level_3/002,3,1,8
./datasets/MEAD/M023_front/fear/level_3/003,3,1,8
./datasets/MEAD/M023_front/fear/level_3/004,3,1,8
./datasets/MEAD/M023_front/fear/level_3/005,3,1,8
./datasets/MEAD/M023_front/fear/level_3/012,3,1,8
./datasets/MEAD/M023_front/fear/level_3/013,3,1,8
./datasets/MEAD/M023_front/fear/level_3/014,3,1,8
./datasets/MEAD/M023_front/fear/level_3/015,3,1,8
./datasets/MEAD/M023_front/fear/level_3/016,3,1,8
./datasets/MEAD/M023_front/fear/level_3/017,3,1,8
./datasets/MEAD/M023_front/fear/level_3/018,3,1,8
./datasets/MEAD/M023_front/fear/level_3/019,3,1,8
./datasets/MEAD/M023_front/fear/level_3/020,3,1,8
./datasets/MEAD/M023_front/fear/level_3/021,3,1,8
./datasets/MEAD/M023_front/fear/level_3/022,3,1,8
./datasets/MEAD/M023_front/fear/level_3/023,3,1,8
./datasets/MEAD/M023_front/fear/level_3/024,3,1,8
./datasets/MEAD/M023_front/fear/level_3/025,3,1,8
./datasets/MEAD/M023_front/fear/level_3/026,3,1,8
./datasets/MEAD/M023_front/fear/level_3/027,3,1,8
./datasets/MEAD/M023_front/fear/level_3/028,3,1,8
./datasets/MEAD/M023_front/fear/level_3/029,3,1,8
./datasets/MEAD/M023_front/fear/level_3/030,3,1,8
./datasets/MEAD/M023_front/happy/level_1/001,4,1,8
./datasets/MEAD/M023_front/happy/level_1/002,4,1,8
./datasets/MEAD/M023_front/happy/level_1/003,4,1,8
./datasets/MEAD/M023_front/happy/level_1/004,4,1,8
./datasets/MEAD/M023_front/happy/level_1/005,4,1,8
./datasets/MEAD/M023_front/happy/level_1/012,4,1,8
./datasets/MEAD/M023_front/happy/level_1/013,4,1,8
./datasets/MEAD/M023_front/happy/level_1/014,4,1,8
./datasets/MEAD/M023_front/happy/level_1/015,4,1,8
./datasets/MEAD/M023_front/happy/level_1/016,4,1,8
./datasets/MEAD/M023_front/happy/level_1/017,4,1,8
./datasets/MEAD/M023_front/happy/level_1/018,4,1,8
./datasets/MEAD/M023_front/happy/level_1/019,4,1,8
./datasets/MEAD/M023_front/happy/level_1/020,4,1,8
./datasets/MEAD/M023_front/happy/level_1/021,4,1,8
./datasets/MEAD/M023_front/happy/level_1/022,4,1,8
./datasets/MEAD/M023_front/happy/level_1/023,4,1,8
./datasets/MEAD/M023_front/happy/level_1/024,4,1,8
./datasets/MEAD/M023_front/happy/level_1/025,4,1,8
./datasets/MEAD/M023_front/happy/level_1/026,4,1,8
./datasets/MEAD/M023_front/happy/level_1/027,4,1,8
./datasets/MEAD/M023_front/happy/level_1/028,4,1,8
./datasets/MEAD/M023_front/happy/level_1/029,4,1,8
./datasets/MEAD/M023_front/happy/level_1/030,4,1,8
./datasets/MEAD/M023_front/happy/level_2/001,4,1,8
./datasets/MEAD/M023_front/happy/level_2/002,4,1,8
./datasets/MEAD/M023_front/happy/level_2/003,4,1,8
./datasets/MEAD/M023_front/happy/level_2/004,4,1,8
./datasets/MEAD/M023_front/happy/level_2/005,4,1,8
./datasets/MEAD/M023_front/happy/level_2/012,4,1,8
./datasets/MEAD/M023_front/happy/level_2/013,4,1,8
./datasets/MEAD/M023_front/happy/level_2/014,4,1,8
./datasets/MEAD/M023_front/happy/level_2/015,4,1,8
./datasets/MEAD/M023_front/happy/level_2/016,4,1,8
./datasets/MEAD/M023_front/happy/level_2/017,4,1,8
./datasets/MEAD/M023_front/happy/level_2/018,4,1,8
./datasets/MEAD/M023_front/happy/level_2/019,4,1,8
./datasets/MEAD/M023_front/happy/level_2/020,4,1,8
./datasets/MEAD/M023_front/happy/level_2/021,4,1,8
./datasets/MEAD/M023_front/happy/level_2/022,4,1,8
./datasets/MEAD/M023_front/happy/level_2/023,4,1,8
./datasets/MEAD/M023_front/happy/level_2/024,4,1,8
./datasets/MEAD/M023_front/happy/level_2/025,4,1,8
./datasets/MEAD/M023_front/happy/level_2/026,4,1,8
./datasets/MEAD/M023_front/happy/level_3/001,4,1,8
./datasets/MEAD/M023_front/happy/level_3/002,4,1,8
./datasets/MEAD/M023_front/happy/level_3/003,4,1,8
./datasets/MEAD/M023_front/happy/level_3/004,4,1,8
./datasets/MEAD/M023_front/happy/level_3/005,4,1,8
./datasets/MEAD/M023_front/happy/level_3/012,4,1,8
./datasets/MEAD/M023_front/happy/level_3/013,4,1,8
./datasets/MEAD/M023_front/happy/level_3/014,4,1,8
./datasets/MEAD/M023_front/happy/level_3/015,4,1,8
./datasets/MEAD/M023_front/happy/level_3/016,4,1,8
./datasets/MEAD/M023_front/happy/level_3/017,4,1,8
./datasets/MEAD/M023_front/happy/level_3/018,4,1,8
./datasets/MEAD/M023_front/happy/level_3/019,4,1,8
./datasets/MEAD/M023_front/happy/level_3/020,4,1,8
./datasets/MEAD/M023_front/happy/level_3/021,4,1,8
./datasets/MEAD/M023_front/happy/level_3/022,4,1,8
./datasets/MEAD/M023_front/happy/level_3/023,4,1,8
./datasets/MEAD/M023_front/happy/level_3/024,4,1,8
./datasets/MEAD/M023_front/happy/level_3/025,4,1,8
./datasets/MEAD/M023_front/happy/level_3/026,4,1,8
./datasets/MEAD/M023_front/happy/level_3/027,4,1,8
./datasets/MEAD/M023_front/happy/level_3/028,4,1,8
./datasets/MEAD/M023_front/happy/level_3/029,4,1,8
./datasets/MEAD/M023_front/happy/level_3/030,4,1,8
./datasets/MEAD/M023_front/neutral/level_1/001,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/002,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/003,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/004,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/005,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/012,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/013,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/014,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/015,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/016,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/017,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/018,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/019,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/020,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/021,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/022,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/023,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/024,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/025,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/026,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/027,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/028,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/029,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/030,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/031,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/032,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/033,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/034,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/035,5,1,8
./datasets/MEAD/M023_front/neutral/level_1/036,5,1,8
./datasets/MEAD/M023_front/sad/level_1/001,6,1,8
./datasets/MEAD/M023_front/sad/level_1/002,6,1,8
./datasets/MEAD/M023_front/sad/level_1/003,6,1,8
./datasets/MEAD/M023_front/sad/level_1/004,6,1,8
./datasets/MEAD/M023_front/sad/level_1/005,6,1,8
./datasets/MEAD/M023_front/sad/level_1/012,6,1,8
./datasets/MEAD/M023_front/sad/level_1/013,6,1,8
./datasets/MEAD/M023_front/sad/level_1/014,6,1,8
./datasets/MEAD/M023_front/sad/level_1/015,6,1,8
./datasets/MEAD/M023_front/sad/level_1/016,6,1,8
./datasets/MEAD/M023_front/sad/level_1/017,6,1,8
./datasets/MEAD/M023_front/sad/level_1/018,6,1,8
./datasets/MEAD/M023_front/sad/level_1/019,6,1,8
./datasets/MEAD/M023_front/sad/level_1/020,6,1,8
./datasets/MEAD/M023_front/sad/level_1/021,6,1,8
./datasets/MEAD/M023_front/sad/level_1/022,6,1,8
./datasets/MEAD/M023_front/sad/level_1/023,6,1,8
./datasets/MEAD/M023_front/sad/level_1/024,6,1,8
./datasets/MEAD/M023_front/sad/level_1/025,6,1,8
./datasets/MEAD/M023_front/sad/level_1/026,6,1,8
./datasets/MEAD/M023_front/sad/level_1/027,6,1,8
./datasets/MEAD/M023_front/sad/level_1/028,6,1,8
./datasets/MEAD/M023_front/sad/level_1/029,6,1,8
./datasets/MEAD/M023_front/sad/level_1/030,6,1,8
./datasets/MEAD/M023_front/sad/level_2/001,6,1,8
./datasets/MEAD/M023_front/sad/level_2/002,6,1,8
./datasets/MEAD/M023_front/sad/level_2/003,6,1,8
./datasets/MEAD/M023_front/sad/level_2/004,6,1,8
./datasets/MEAD/M023_front/sad/level_2/005,6,1,8
./datasets/MEAD/M023_front/sad/level_2/012,6,1,8
./datasets/MEAD/M023_front/sad/level_2/013,6,1,8
./datasets/MEAD/M023_front/sad/level_2/014,6,1,8
./datasets/MEAD/M023_front/sad/level_2/015,6,1,8
./datasets/MEAD/M023_front/sad/level_2/016,6,1,8
./datasets/MEAD/M023_front/sad/level_2/017,6,1,8
./datasets/MEAD/M023_front/sad/level_2/018,6,1,8
./datasets/MEAD/M023_front/sad/level_2/019,6,1,8
./datasets/MEAD/M023_front/sad/level_2/020,6,1,8
./datasets/MEAD/M023_front/sad/level_2/021,6,1,8
./datasets/MEAD/M023_front/sad/level_2/022,6,1,8
./datasets/MEAD/M023_front/sad/level_2/023,6,1,8
./datasets/MEAD/M023_front/sad/level_2/024,6,1,8
./datasets/MEAD/M023_front/sad/level_2/025,6,1,8
./datasets/MEAD/M023_front/sad/level_2/026,6,1,8
./datasets/MEAD/M023_front/sad/level_2/027,6,1,8
./datasets/MEAD/M023_front/sad/level_2/028,6,1,8
./datasets/MEAD/M023_front/sad/level_2/029,6,1,8
./datasets/MEAD/M023_front/sad/level_2/030,6,1,8
./datasets/MEAD/M023_front/sad/level_3/001,6,1,8
./datasets/MEAD/M023_front/sad/level_3/002,6,1,8
./datasets/MEAD/M023_front/sad/level_3/003,6,1,8
./datasets/MEAD/M023_front/sad/level_3/004,6,1,8
./datasets/MEAD/M023_front/sad/level_3/005,6,1,8
./datasets/MEAD/M023_front/sad/level_3/012,6,1,8
./datasets/MEAD/M023_front/sad/level_3/013,6,1,8
./datasets/MEAD/M023_front/sad/level_3/014,6,1,8
./datasets/MEAD/M023_front/sad/level_3/015,6,1,8
./datasets/MEAD/M023_front/sad/level_3/016,6,1,8
./datasets/MEAD/M023_front/sad/level_3/017,6,1,8
./datasets/MEAD/M023_front/sad/level_3/018,6,1,8
./datasets/MEAD/M023_front/sad/level_3/019,6,1,8
./datasets/MEAD/M023_front/sad/level_3/020,6,1,8
./datasets/MEAD/M023_front/sad/level_3/021,6,1,8
./datasets/MEAD/M023_front/sad/level_3/022,6,1,8
./datasets/MEAD/M023_front/sad/level_3/023,6,1,8
./datasets/MEAD/M023_front/sad/level_3/024,6,1,8
./datasets/MEAD/M023_front/sad/level_3/025,6,1,8
./datasets/MEAD/M023_front/sad/level_3/026,6,1,8
./datasets/MEAD/M023_front/sad/level_3/027,6,1,8
./datasets/MEAD/M023_front/sad/level_3/028,6,1,8
./datasets/MEAD/M023_front/sad/level_3/029,6,1,8
./datasets/MEAD/M023_front/sad/level_3/030,6,1,8
./datasets/MEAD/M023_front/surprised/level_1/001,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/002,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/003,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/004,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/005,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/012,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/013,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/014,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/015,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/016,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/017,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/018,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/019,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/020,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/021,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/022,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/023,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/024,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/025,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/026,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/027,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/028,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/029,7,1,8
./datasets/MEAD/M023_front/surprised/level_1/030,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/001,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/002,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/003,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/004,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/005,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/012,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/013,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/014,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/015,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/016,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/017,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/018,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/019,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/020,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/021,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/022,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/023,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/024,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/025,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/026,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/027,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/028,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/029,7,1,8
./datasets/MEAD/M023_front/surprised/level_2/030,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/001,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/002,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/003,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/004,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/005,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/012,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/013,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/014,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/015,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/016,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/017,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/018,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/019,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/020,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/021,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/022,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/023,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/024,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/025,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/026,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/027,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/028,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/029,7,1,8
./datasets/MEAD/M023_front/surprised/level_3/030,7,1,8
./datasets/MEAD/M022_front/angry/level_1/001,0,1,7
./datasets/MEAD/M022_front/angry/level_1/002,0,1,7
./datasets/MEAD/M022_front/angry/level_1/003,0,1,7
./datasets/MEAD/M022_front/angry/level_1/004,0,1,7
./datasets/MEAD/M022_front/angry/level_1/005,0,1,7
./datasets/MEAD/M022_front/angry/level_1/012,0,1,7
./datasets/MEAD/M022_front/angry/level_1/013,0,1,7
./datasets/MEAD/M022_front/angry/level_1/014,0,1,7
./datasets/MEAD/M022_front/angry/level_1/015,0,1,7
./datasets/MEAD/M022_front/angry/level_1/016,0,1,7
./datasets/MEAD/M022_front/angry/level_1/017,0,1,7
./datasets/MEAD/M022_front/angry/level_1/018,0,1,7
./datasets/MEAD/M022_front/angry/level_1/019,0,1,7
./datasets/MEAD/M022_front/angry/level_1/020,0,1,7
./datasets/MEAD/M022_front/angry/level_1/021,0,1,7
./datasets/MEAD/M022_front/angry/level_1/022,0,1,7
./datasets/MEAD/M022_front/angry/level_1/023,0,1,7
./datasets/MEAD/M022_front/angry/level_1/024,0,1,7
./datasets/MEAD/M022_front/angry/level_1/025,0,1,7
./datasets/MEAD/M022_front/angry/level_1/026,0,1,7
./datasets/MEAD/M022_front/angry/level_1/027,0,1,7
./datasets/MEAD/M022_front/angry/level_1/028,0,1,7
./datasets/MEAD/M022_front/angry/level_1/029,0,1,7
./datasets/MEAD/M022_front/angry/level_2/001,0,1,7
./datasets/MEAD/M022_front/angry/level_2/002,0,1,7
./datasets/MEAD/M022_front/angry/level_2/003,0,1,7
./datasets/MEAD/M022_front/angry/level_2/004,0,1,7
./datasets/MEAD/M022_front/angry/level_2/005,0,1,7
./datasets/MEAD/M022_front/angry/level_2/012,0,1,7
./datasets/MEAD/M022_front/angry/level_2/013,0,1,7
./datasets/MEAD/M022_front/angry/level_2/014,0,1,7
./datasets/MEAD/M022_front/angry/level_2/015,0,1,7
./datasets/MEAD/M022_front/angry/level_2/016,0,1,7
./datasets/MEAD/M022_front/angry/level_2/017,0,1,7
./datasets/MEAD/M022_front/angry/level_2/018,0,1,7
./datasets/MEAD/M022_front/angry/level_2/019,0,1,7
./datasets/MEAD/M022_front/angry/level_2/020,0,1,7
./datasets/MEAD/M022_front/angry/level_2/021,0,1,7
./datasets/MEAD/M022_front/angry/level_2/022,0,1,7
./datasets/MEAD/M022_front/angry/level_2/023,0,1,7
./datasets/MEAD/M022_front/angry/level_2/024,0,1,7
./datasets/MEAD/M022_front/angry/level_2/025,0,1,7
./datasets/MEAD/M022_front/angry/level_2/026,0,1,7
./datasets/MEAD/M022_front/angry/level_2/027,0,1,7
./datasets/MEAD/M022_front/angry/level_2/028,0,1,7
./datasets/MEAD/M022_front/angry/level_2/029,0,1,7
./datasets/MEAD/M022_front/angry/level_3/001,0,1,7
./datasets/MEAD/M022_front/angry/level_3/002,0,1,7
./datasets/MEAD/M022_front/angry/level_3/003,0,1,7
./datasets/MEAD/M022_front/angry/level_3/004,0,1,7
./datasets/MEAD/M022_front/angry/level_3/005,0,1,7
./datasets/MEAD/M022_front/angry/level_3/012,0,1,7
./datasets/MEAD/M022_front/angry/level_3/013,0,1,7
./datasets/MEAD/M022_front/angry/level_3/014,0,1,7
./datasets/MEAD/M022_front/angry/level_3/015,0,1,7
./datasets/MEAD/M022_front/angry/level_3/016,0,1,7
./datasets/MEAD/M022_front/angry/level_3/017,0,1,7
./datasets/MEAD/M022_front/angry/level_3/018,0,1,7
./datasets/MEAD/M022_front/angry/level_3/019,0,1,7
./datasets/MEAD/M022_front/angry/level_3/020,0,1,7
./datasets/MEAD/M022_front/angry/level_3/021,0,1,7
./datasets/MEAD/M022_front/angry/level_3/022,0,1,7
./datasets/MEAD/M022_front/angry/level_3/023,0,1,7
./datasets/MEAD/M022_front/angry/level_3/024,0,1,7
./datasets/MEAD/M022_front/angry/level_3/025,0,1,7
./datasets/MEAD/M022_front/angry/level_3/026,0,1,7
./datasets/MEAD/M022_front/angry/level_3/027,0,1,7
./datasets/MEAD/M022_front/angry/level_3/028,0,1,7
./datasets/MEAD/M022_front/angry/level_3/029,0,1,7
./datasets/MEAD/M022_front/contempt/level_1/001,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/002,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/003,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/004,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/005,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/012,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/013,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/014,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/015,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/016,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/017,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/018,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/019,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/020,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/021,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/022,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/023,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/024,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/025,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/026,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/027,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/028,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/029,1,1,7
./datasets/MEAD/M022_front/contempt/level_1/030,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/001,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/002,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/003,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/004,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/005,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/012,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/013,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/014,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/015,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/016,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/017,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/018,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/019,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/020,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/021,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/022,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/023,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/024,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/025,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/026,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/027,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/028,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/029,1,1,7
./datasets/MEAD/M022_front/contempt/level_2/030,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/001,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/002,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/003,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/004,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/005,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/012,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/013,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/014,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/015,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/016,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/017,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/018,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/019,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/020,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/021,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/022,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/023,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/024,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/025,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/026,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/027,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/028,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/029,1,1,7
./datasets/MEAD/M022_front/contempt/level_3/030,1,1,7
